participant,day,scale,score
40,77,neg_aff,0
40,78,stress,0
40,78,pos_aff,2.4
40,78,neg_aff,0
40,79,stress,1
40,79,pos_aff,2
40,79,neg_aff,1
40,80,stress,NA
40,80,pos_aff,NA
40,80,neg_aff,NA
40,81,stress,NA
40,81,pos_aff,NA
40,81,neg_aff,NA
40,82,stress,1
40,82,pos_aff,1.6
40,82,neg_aff,0.4
40,83,stress,0
40,83,pos_aff,2
40,83,neg_aff,0
40,84,stress,2
40,84,pos_aff,2.2
40,84,neg_aff,0.2
40,85,stress,NA
40,85,pos_aff,NA
40,85,neg_aff,NA
40,86,stress,2
40,86,pos_aff,2
40,86,neg_aff,0.8
40,87,stress,1
40,87,pos_aff,2
40,87,neg_aff,0.2
40,88,stress,0
40,88,pos_aff,1.8
40,88,neg_aff,0
40,89,stress,NA
40,89,pos_aff,NA
40,89,neg_aff,NA
40,90,stress,NA
40,90,pos_aff,NA
40,90,neg_aff,NA
40,91,stress,1
40,91,pos_aff,2
40,91,neg_aff,0.2
40,92,stress,2
40,92,pos_aff,2
40,92,neg_aff,0.2
40,93,stress,2
40,93,pos_aff,2
40,93,neg_aff,0
40,94,stress,0
40,94,pos_aff,2
40,94,neg_aff,0
40,95,stress,NA
40,95,pos_aff,NA
40,95,neg_aff,NA
40,96,stress,NA
40,96,pos_aff,NA
40,96,neg_aff,NA
40,97,stress,1
40,97,pos_aff,2.2
40,97,neg_aff,0.2
40,98,stress,1
40,98,pos_aff,2
40,98,neg_aff,0
40,99,stress,NA
40,99,pos_aff,NA
40,99,neg_aff,NA
40,100,stress,0
40,100,pos_aff,1.6
40,100,neg_aff,0
40,101,stress,0
40,101,pos_aff,2
40,101,neg_aff,0
41,1,stress,5
41,1,pos_aff,1.8
41,1,neg_aff,3.6
41,2,stress,1
41,2,pos_aff,1.8
41,2,neg_aff,1.4
41,3,stress,0
41,3,pos_aff,2.2
41,3,neg_aff,1.6
41,4,stress,2
41,4,pos_aff,2.4
41,4,neg_aff,1.8
41,5,stress,2
41,5,pos_aff,2.6
41,5,neg_aff,2.2
41,6,stress,0
41,6,pos_aff,2.8
41,6,neg_aff,1.2
41,7,stress,3
41,7,pos_aff,3.4
41,7,neg_aff,2
41,8,stress,2
41,8,pos_aff,2.8
41,8,neg_aff,2.4
41,9,stress,1
41,9,pos_aff,1.6
41,9,neg_aff,1.2
41,10,stress,3
41,10,pos_aff,2.4
41,10,neg_aff,1.8
41,11,stress,4
41,11,pos_aff,2.6
41,11,neg_aff,2.6
41,12,stress,3
41,12,pos_aff,1.4
41,12,neg_aff,2.6
41,13,stress,3
41,13,pos_aff,1.6
41,13,neg_aff,2
41,14,stress,1
41,14,pos_aff,2.4
41,14,neg_aff,2.2
41,15,stress,1
41,15,pos_aff,3
41,15,neg_aff,1.6
41,16,stress,4
41,16,pos_aff,3.2
41,16,neg_aff,1.8
41,17,stress,3
41,17,pos_aff,2.6
41,17,neg_aff,2.2
41,18,stress,5
41,18,pos_aff,2.6
41,18,neg_aff,2.4
41,19,stress,2
41,19,pos_aff,1.75
41,19,neg_aff,2.2
41,20,stress,2
41,20,pos_aff,2.8
41,20,neg_aff,2.2
41,21,stress,NA
41,21,pos_aff,NA
41,21,neg_aff,NA
41,22,stress,3
41,22,pos_aff,2.8
41,22,neg_aff,2
41,23,stress,2
41,23,pos_aff,2.4
41,23,neg_aff,2.4
41,24,stress,0
41,24,pos_aff,0.4
41,24,neg_aff,1.25
41,25,stress,1
41,25,pos_aff,1.8
41,25,neg_aff,2.2
41,26,stress,1
41,26,pos_aff,2.6
41,26,neg_aff,2.4
41,27,stress,2
41,27,pos_aff,2.8
41,27,neg_aff,1.8
41,28,stress,1
41,28,pos_aff,2.4
41,28,neg_aff,1.6
41,29,stress,2
41,29,pos_aff,2.4
41,29,neg_aff,1.8
41,30,stress,3
41,30,pos_aff,3
41,30,neg_aff,2.6
41,31,stress,3
41,31,pos_aff,1
41,31,neg_aff,1.4
41,32,stress,NA
41,32,pos_aff,NA
41,32,neg_aff,NA
41,33,stress,5
41,33,pos_aff,2.6
41,33,neg_aff,2.2
41,34,stress,1
41,34,pos_aff,2
41,34,neg_aff,2
41,35,stress,NA
41,35,pos_aff,NA
41,35,neg_aff,NA
41,36,stress,2
41,36,pos_aff,3
41,36,neg_aff,1.8
41,37,stress,NA
41,37,pos_aff,NA
41,37,neg_aff,NA
41,38,stress,3
41,38,pos_aff,1.6
41,38,neg_aff,3
41,39,stress,3
41,39,pos_aff,1.2
41,39,neg_aff,2.6
41,40,stress,3
41,40,pos_aff,1.2
41,40,neg_aff,2
41,41,stress,3
41,41,pos_aff,2.2
41,41,neg_aff,1.8
41,42,stress,4
41,42,pos_aff,1
41,42,neg_aff,2.2
41,43,stress,NA
41,43,pos_aff,NA
41,43,neg_aff,NA
41,44,stress,2
41,44,pos_aff,2.2
41,44,neg_aff,2
41,45,stress,NA
41,45,pos_aff,NA
41,45,neg_aff,NA
41,46,stress,4
41,46,pos_aff,2.8
41,46,neg_aff,2
41,47,stress,3
41,47,pos_aff,2.6
41,47,neg_aff,2
41,48,stress,3
41,48,pos_aff,2.2
41,48,neg_aff,2
41,49,stress,NA
41,49,pos_aff,NA
41,49,neg_aff,NA
41,50,stress,NA
41,50,pos_aff,NA
41,50,neg_aff,NA
41,51,stress,3
41,51,pos_aff,2.4
41,51,neg_aff,1.8
41,52,stress,2
41,52,pos_aff,1.2
41,52,neg_aff,2.4
41,53,stress,0
41,53,pos_aff,0.4
41,53,neg_aff,1.8
41,54,stress,3
41,54,pos_aff,2.4
41,54,neg_aff,1.8
41,55,stress,1
41,55,pos_aff,0
41,55,neg_aff,1.8
41,56,stress,5
41,56,pos_aff,2.6
41,56,neg_aff,2
41,57,stress,4
41,57,pos_aff,2.6
41,57,neg_aff,2.6
41,58,stress,NA
41,58,pos_aff,NA
41,58,neg_aff,NA
41,59,stress,3
41,59,pos_aff,0.25
41,59,neg_aff,2.8
41,60,stress,2
41,60,pos_aff,2.8
41,60,neg_aff,2.4
41,61,stress,3
41,61,pos_aff,2.8
41,61,neg_aff,2.6
41,62,stress,6
41,62,pos_aff,2.4
41,62,neg_aff,2.8
41,63,stress,4
41,63,pos_aff,3
41,63,neg_aff,3
41,64,stress,3
41,64,pos_aff,3.2
41,64,neg_aff,1.8
41,65,stress,2
41,65,pos_aff,2.8
41,65,neg_aff,2
41,66,stress,1
41,66,pos_aff,1
41,66,neg_aff,1.2
41,67,stress,4
41,67,pos_aff,2.2
41,67,neg_aff,2
41,68,stress,4
41,68,pos_aff,2.2
41,68,neg_aff,2.6
41,69,stress,3
41,69,pos_aff,2.4
41,69,neg_aff,3.2
41,70,stress,5
41,70,pos_aff,2.4
41,70,neg_aff,3
41,71,stress,3
41,71,pos_aff,2.6
41,71,neg_aff,2.2
41,72,stress,4
41,72,pos_aff,2.8
41,72,neg_aff,2.4
41,73,stress,2
41,73,pos_aff,1.8
41,73,neg_aff,0.8
41,74,stress,0
41,74,pos_aff,0.2
41,74,neg_aff,1.2
41,75,stress,NA
41,75,pos_aff,NA
41,75,neg_aff,NA
41,76,stress,3
41,76,pos_aff,2
41,76,neg_aff,1.6
41,77,stress,3
41,77,pos_aff,2.6
41,77,neg_aff,1.8
41,78,stress,3
41,78,pos_aff,2.2
41,78,neg_aff,1.8
41,79,stress,1
41,79,pos_aff,1.8
41,79,neg_aff,1.4
41,80,stress,1
41,80,pos_aff,NA
41,80,neg_aff,NA
41,81,stress,0
41,81,pos_aff,0
41,81,neg_aff,1.6
41,82,stress,4
41,82,pos_aff,1
41,82,neg_aff,1.8
41,83,stress,5
41,83,pos_aff,2.4
41,83,neg_aff,2.2
41,84,stress,4
41,84,pos_aff,2.6
41,84,neg_aff,2
41,85,stress,4
41,85,pos_aff,2.8
41,85,neg_aff,1.8
41,86,stress,2
41,86,pos_aff,2.6
41,86,neg_aff,1.8
41,87,stress,NA
41,87,pos_aff,NA
41,87,neg_aff,NA
41,88,stress,4
41,88,pos_aff,2.4
41,88,neg_aff,2.4
41,89,stress,3
41,89,pos_aff,3.2
41,89,neg_aff,3
41,90,stress,3
41,90,pos_aff,0.2
41,90,neg_aff,1
41,91,stress,5
41,91,pos_aff,2.2
41,91,neg_aff,2.8
41,92,stress,3
41,92,pos_aff,2.8
41,92,neg_aff,2.6
41,93,stress,3
41,93,pos_aff,2.4
41,93,neg_aff,1.8
41,94,stress,3
41,94,pos_aff,1.6
41,94,neg_aff,2.4
41,95,stress,3
41,95,pos_aff,1.2
41,95,neg_aff,1.4
41,96,stress,3
41,96,pos_aff,2.4
41,96,neg_aff,2.2
41,97,stress,3
41,97,pos_aff,1.4
41,97,neg_aff,1.8
41,98,stress,3
41,98,pos_aff,2.6
41,98,neg_aff,1.4
41,99,stress,2
41,99,pos_aff,1.8
41,99,neg_aff,2
41,100,stress,4
41,100,pos_aff,2
41,100,neg_aff,0.8
41,101,stress,6
41,101,pos_aff,1.4
41,101,neg_aff,2.8
42,1,stress,0
42,1,pos_aff,2.6
42,1,neg_aff,0.8
42,2,stress,4
42,2,pos_aff,1.4
42,2,neg_aff,1
42,3,stress,2
42,3,pos_aff,1
42,3,neg_aff,0
42,4,stress,1
42,4,pos_aff,1
42,4,neg_aff,0.4
42,5,stress,NA
42,5,pos_aff,NA
42,5,neg_aff,NA
42,6,stress,4
42,6,pos_aff,1.8
42,6,neg_aff,0.8
42,7,stress,NA
42,7,pos_aff,NA
42,7,neg_aff,NA
42,8,stress,NA
42,8,pos_aff,NA
42,8,neg_aff,NA
42,9,stress,3
42,9,pos_aff,1
42,9,neg_aff,1.2
42,10,stress,1
42,10,pos_aff,2.2
42,10,neg_aff,0.4
42,11,stress,NA
42,11,pos_aff,NA
42,11,neg_aff,NA
42,12,stress,2
42,12,pos_aff,2
42,12,neg_aff,0.2
42,13,stress,0
42,13,pos_aff,1
42,13,neg_aff,0.2
42,14,stress,NA
42,14,pos_aff,NA
42,14,neg_aff,NA
42,15,stress,NA
42,15,pos_aff,NA
42,15,neg_aff,NA
42,16,stress,2
42,16,pos_aff,2.6
42,16,neg_aff,0.4
42,17,stress,NA
42,17,pos_aff,NA
42,17,neg_aff,NA
42,18,stress,NA
42,18,pos_aff,NA
42,18,neg_aff,NA
42,19,stress,NA
42,19,pos_aff,NA
42,19,neg_aff,NA
42,20,stress,4
42,20,pos_aff,2.2
42,20,neg_aff,1.6
42,21,stress,0
42,21,pos_aff,1.8
42,21,neg_aff,0.2
42,22,stress,NA
42,22,pos_aff,NA
42,22,neg_aff,NA
42,23,stress,NA
42,23,pos_aff,NA
42,23,neg_aff,NA
42,24,stress,0
42,24,pos_aff,1
42,24,neg_aff,0
42,25,stress,NA
42,25,pos_aff,NA
42,25,neg_aff,NA
42,26,stress,0
42,26,pos_aff,2.6
42,26,neg_aff,0.6
42,27,stress,NA
42,27,pos_aff,NA
42,27,neg_aff,NA
42,28,stress,1
42,28,pos_aff,3.6
42,28,neg_aff,1.2
42,29,stress,0
42,29,pos_aff,3.8
42,29,neg_aff,1
42,30,stress,NA
42,30,pos_aff,NA
42,30,neg_aff,NA
42,31,stress,NA
42,31,pos_aff,NA
42,31,neg_aff,NA
42,32,stress,NA
42,32,pos_aff,NA
42,32,neg_aff,NA
42,33,stress,0
42,33,pos_aff,1.2
42,33,neg_aff,0.6
42,34,stress,0
42,34,pos_aff,0
42,34,neg_aff,1.2
42,35,stress,NA
42,35,pos_aff,NA
42,35,neg_aff,NA
42,36,stress,NA
42,36,pos_aff,NA
42,36,neg_aff,NA
42,37,stress,NA
42,37,pos_aff,NA
42,37,neg_aff,NA
42,38,stress,NA
42,38,pos_aff,NA
42,38,neg_aff,NA
42,39,stress,NA
42,39,pos_aff,NA
42,39,neg_aff,NA
42,40,stress,NA
42,40,pos_aff,NA
42,40,neg_aff,NA
42,41,stress,NA
42,41,pos_aff,NA
42,41,neg_aff,NA
42,42,stress,NA
42,42,pos_aff,NA
42,42,neg_aff,NA
42,43,stress,NA
42,43,pos_aff,NA
42,43,neg_aff,NA
42,44,stress,NA
42,44,pos_aff,NA
42,44,neg_aff,NA
42,45,stress,NA
42,45,pos_aff,NA
42,45,neg_aff,NA
42,46,stress,NA
42,46,pos_aff,NA
42,46,neg_aff,NA
42,47,stress,NA
42,47,pos_aff,NA
42,47,neg_aff,NA
42,48,stress,NA
42,48,pos_aff,NA
42,48,neg_aff,NA
42,49,stress,NA
42,49,pos_aff,NA
42,49,neg_aff,NA
42,50,stress,NA
42,50,pos_aff,NA
42,50,neg_aff,NA
42,51,stress,NA
42,51,pos_aff,NA
42,51,neg_aff,NA
42,52,stress,NA
42,52,pos_aff,NA
42,52,neg_aff,NA
42,53,stress,NA
42,53,pos_aff,NA
42,53,neg_aff,NA
42,54,stress,NA
42,54,pos_aff,NA
42,54,neg_aff,NA
42,55,stress,NA
42,55,pos_aff,NA
42,55,neg_aff,NA
42,56,stress,NA
42,56,pos_aff,NA
42,56,neg_aff,NA
42,57,stress,NA
42,57,pos_aff,NA
42,57,neg_aff,NA
42,58,stress,NA
42,58,pos_aff,NA
42,58,neg_aff,NA
42,59,stress,NA
42,59,pos_aff,NA
42,59,neg_aff,NA
42,60,stress,NA
42,60,pos_aff,NA
42,60,neg_aff,NA
42,61,stress,NA
42,61,pos_aff,NA
42,61,neg_aff,NA
42,62,stress,NA
42,62,pos_aff,NA
42,62,neg_aff,NA
42,63,stress,NA
42,63,pos_aff,NA
42,63,neg_aff,NA
42,64,stress,NA
42,64,pos_aff,NA
42,64,neg_aff,NA
42,65,stress,NA
42,65,pos_aff,NA
42,65,neg_aff,NA
42,66,stress,NA
42,66,pos_aff,NA
42,66,neg_aff,NA
42,67,stress,NA
42,67,pos_aff,NA
42,67,neg_aff,NA
42,68,stress,NA
42,68,pos_aff,NA
42,68,neg_aff,NA
42,69,stress,NA
42,69,pos_aff,NA
42,69,neg_aff,NA
42,70,stress,NA
42,70,pos_aff,NA
42,70,neg_aff,NA
42,71,stress,NA
42,71,pos_aff,NA
42,71,neg_aff,NA
42,72,stress,NA
42,72,pos_aff,NA
42,72,neg_aff,NA
42,73,stress,NA
42,73,pos_aff,NA
42,73,neg_aff,NA
42,74,stress,NA
42,74,pos_aff,NA
42,74,neg_aff,NA
42,75,stress,NA
42,75,pos_aff,NA
42,75,neg_aff,NA
42,76,stress,NA
42,76,pos_aff,NA
42,76,neg_aff,NA
42,77,stress,NA
42,77,pos_aff,NA
42,77,neg_aff,NA
42,78,stress,NA
42,78,pos_aff,NA
42,78,neg_aff,NA
42,79,stress,NA
42,79,pos_aff,NA
42,79,neg_aff,NA
42,80,stress,NA
42,80,pos_aff,NA
42,80,neg_aff,NA
42,81,stress,NA
42,81,pos_aff,NA
42,81,neg_aff,NA
42,82,stress,NA
42,82,pos_aff,NA
42,82,neg_aff,NA
42,83,stress,NA
42,83,pos_aff,NA
42,83,neg_aff,NA
42,84,stress,NA
42,84,pos_aff,NA
42,84,neg_aff,NA
42,85,stress,NA
42,85,pos_aff,NA
42,85,neg_aff,NA
42,86,stress,NA
42,86,pos_aff,NA
42,86,neg_aff,NA
42,87,stress,NA
42,87,pos_aff,NA
42,87,neg_aff,NA
42,88,stress,NA
42,88,pos_aff,NA
42,88,neg_aff,NA
42,89,stress,NA
42,89,pos_aff,NA
42,89,neg_aff,NA
42,90,stress,NA
42,90,pos_aff,NA
42,90,neg_aff,NA
42,91,stress,NA
42,91,pos_aff,NA
42,91,neg_aff,NA
42,92,stress,NA
42,92,pos_aff,NA
42,92,neg_aff,NA
42,93,stress,NA
42,93,pos_aff,NA
42,93,neg_aff,NA
42,94,stress,NA
42,94,pos_aff,NA
42,94,neg_aff,NA
42,95,stress,NA
42,95,pos_aff,NA
42,95,neg_aff,NA
42,96,stress,NA
42,96,pos_aff,NA
42,96,neg_aff,NA
42,97,stress,NA
42,97,pos_aff,NA
42,97,neg_aff,NA
42,98,stress,NA
42,98,pos_aff,NA
42,98,neg_aff,NA
42,99,stress,NA
42,99,pos_aff,NA
42,99,neg_aff,NA
42,100,stress,NA
42,100,pos_aff,NA
42,100,neg_aff,NA
42,101,stress,NA
42,101,pos_aff,NA
42,101,neg_aff,NA
43,1,stress,3
43,1,pos_aff,0.8
43,1,neg_aff,2
43,2,stress,4
43,2,pos_aff,0.4
43,2,neg_aff,1.4
43,3,stress,3
43,3,pos_aff,0.6
43,3,neg_aff,1.2
43,4,stress,4
43,4,pos_aff,0.2
43,4,neg_aff,2.6
43,5,stress,NA
43,5,pos_aff,NA
43,5,neg_aff,NA
43,6,stress,4
43,6,pos_aff,0.4
43,6,neg_aff,1.6
43,7,stress,4
43,7,pos_aff,0.6
43,7,neg_aff,1.4
43,8,stress,2
43,8,pos_aff,1.4
43,8,neg_aff,0.6
43,9,stress,2
43,9,pos_aff,0.8
43,9,neg_aff,0.8
43,10,stress,5
43,10,pos_aff,0.4
43,10,neg_aff,2.4
43,11,stress,1
43,11,pos_aff,0.2
43,11,neg_aff,0.6
43,12,stress,5
43,12,pos_aff,1.2
43,12,neg_aff,1.2
43,13,stress,3
43,13,pos_aff,1.2
43,13,neg_aff,1.4
43,14,stress,3
43,14,pos_aff,1
43,14,neg_aff,1.6
43,15,stress,2
43,15,pos_aff,0.8
43,15,neg_aff,0.8
43,16,stress,1
43,16,pos_aff,2
43,16,neg_aff,1
43,17,stress,2
43,17,pos_aff,1.6
43,17,neg_aff,1
43,18,stress,1
43,18,pos_aff,1
43,18,neg_aff,1.2
43,19,stress,2
43,19,pos_aff,1.4
43,19,neg_aff,1.8
43,20,stress,2
43,20,pos_aff,1.2
43,20,neg_aff,1
43,21,stress,2
43,21,pos_aff,0.6
43,21,neg_aff,1.2
43,22,stress,3
43,22,pos_aff,0.8
43,22,neg_aff,1.2
43,23,stress,3
43,23,pos_aff,1.2
43,23,neg_aff,0.8
43,24,stress,1
43,24,pos_aff,2.6
43,24,neg_aff,0.8
43,25,stress,1
43,25,pos_aff,0.6
43,25,neg_aff,0.8
43,26,stress,2
43,26,pos_aff,1.2
43,26,neg_aff,1
43,27,stress,1
43,27,pos_aff,1.2
43,27,neg_aff,0.8
43,28,stress,3
43,28,pos_aff,0.8
43,28,neg_aff,1.8
43,29,stress,4
43,29,pos_aff,1.2
43,29,neg_aff,2
43,30,stress,3
43,30,pos_aff,1.8
43,30,neg_aff,1.4
43,31,stress,2
43,31,pos_aff,1.8
43,31,neg_aff,1
43,32,stress,0
43,32,pos_aff,0.6
43,32,neg_aff,1.4
43,33,stress,1
43,33,pos_aff,2
43,33,neg_aff,1
43,34,stress,0
43,34,pos_aff,1
43,34,neg_aff,1
43,35,stress,0
43,35,pos_aff,2
43,35,neg_aff,0.6
43,36,stress,0
43,36,pos_aff,1.4
43,36,neg_aff,0.8
43,37,stress,1
43,37,pos_aff,1.6
43,37,neg_aff,0.6
43,38,stress,4
43,38,pos_aff,1.4
43,38,neg_aff,1.4
43,39,stress,1
43,39,pos_aff,1.4
43,39,neg_aff,0.4
43,40,stress,2
43,40,pos_aff,1.6
43,40,neg_aff,2
43,41,stress,2
43,41,pos_aff,1.6
43,41,neg_aff,0.6
43,42,stress,5
43,42,pos_aff,1.2
43,42,neg_aff,1.4
43,43,stress,1
43,43,pos_aff,2.2
43,43,neg_aff,1
43,44,stress,NA
43,44,pos_aff,NA
43,44,neg_aff,NA
43,45,stress,3
43,45,pos_aff,1.2
43,45,neg_aff,2.6
43,46,stress,2
43,46,pos_aff,1
43,46,neg_aff,1.2
43,47,stress,3
43,47,pos_aff,1
43,47,neg_aff,1.8
43,48,stress,4
43,48,pos_aff,1
43,48,neg_aff,2.4
43,49,stress,4
43,49,pos_aff,1.4
43,49,neg_aff,2
43,50,stress,2
43,50,pos_aff,1.2
43,50,neg_aff,1.4
43,51,stress,4
43,51,pos_aff,1.4
43,51,neg_aff,1.8
43,52,stress,4
43,52,pos_aff,1.4
43,52,neg_aff,1.4
43,53,stress,NA
43,53,pos_aff,NA
43,53,neg_aff,NA
43,54,stress,3
43,54,pos_aff,1.4
43,54,neg_aff,2.2
43,55,stress,2
43,55,pos_aff,1.8
43,55,neg_aff,2.2
43,56,stress,4
43,56,pos_aff,1.4
43,56,neg_aff,1.4
43,57,stress,3
43,57,pos_aff,1.4
43,57,neg_aff,2
43,58,stress,0
43,58,pos_aff,1.4
43,58,neg_aff,1
43,59,stress,3
43,59,pos_aff,1.6
43,59,neg_aff,1
43,60,stress,4
43,60,pos_aff,1.6
43,60,neg_aff,2.4
43,61,stress,2
43,61,pos_aff,1
43,61,neg_aff,2
43,62,stress,1
43,62,pos_aff,1.2
43,62,neg_aff,1.2
43,63,stress,2
43,63,pos_aff,1.6
43,63,neg_aff,0.6
43,64,stress,2
43,64,pos_aff,1.4
43,64,neg_aff,1.6
43,65,stress,2
43,65,pos_aff,1.6
43,65,neg_aff,0.8
43,66,stress,5
43,66,pos_aff,1.2
43,66,neg_aff,1.6
43,67,stress,2
43,67,pos_aff,0.6
43,67,neg_aff,1.2
43,68,stress,3
43,68,pos_aff,2
43,68,neg_aff,1.6
43,69,stress,4
43,69,pos_aff,1.8
43,69,neg_aff,1.6
43,70,stress,2
43,70,pos_aff,1.2
43,70,neg_aff,1.6
43,71,stress,1
43,71,pos_aff,2
43,71,neg_aff,1
43,72,stress,3
43,72,pos_aff,2
43,72,neg_aff,1
43,73,stress,4
43,73,pos_aff,1.8
43,73,neg_aff,1.6
43,74,stress,4
43,74,pos_aff,1.4
43,74,neg_aff,2
43,75,stress,4
43,75,pos_aff,1.8
43,75,neg_aff,1.2
43,76,stress,3
43,76,pos_aff,1.2
43,76,neg_aff,1.6
43,77,stress,3
43,77,pos_aff,2
43,77,neg_aff,1.8
43,78,stress,3
43,78,pos_aff,1.2
43,78,neg_aff,2.8
43,79,stress,3
43,79,pos_aff,1.4
43,79,neg_aff,2.2
43,80,stress,3
43,80,pos_aff,1.2
43,80,neg_aff,1.2
43,81,stress,2
43,81,pos_aff,1
43,81,neg_aff,1.4
43,82,stress,4
43,82,pos_aff,1.2
43,82,neg_aff,2
43,83,stress,3
43,83,pos_aff,1.2
43,83,neg_aff,1.4
43,84,stress,4
43,84,pos_aff,1.2
43,84,neg_aff,1.2
43,85,stress,4
43,85,pos_aff,2
43,85,neg_aff,1.4
43,86,stress,NA
43,86,pos_aff,NA
43,86,neg_aff,NA
43,87,stress,4
43,87,pos_aff,1.2
43,87,neg_aff,2.2
43,88,stress,0
43,88,pos_aff,1.2
43,88,neg_aff,2
43,89,stress,3
43,89,pos_aff,1.2
43,89,neg_aff,2.4
43,90,stress,3
43,90,pos_aff,1.6
43,90,neg_aff,2.8
43,91,stress,3
43,91,pos_aff,1
43,91,neg_aff,3
43,92,stress,5
43,92,pos_aff,1.6
43,92,neg_aff,2
43,93,stress,4
43,93,pos_aff,2
43,93,neg_aff,1.2
43,94,stress,3
43,94,pos_aff,0.8
43,94,neg_aff,1.4
43,95,stress,2
43,95,pos_aff,0.8
43,95,neg_aff,1.8
43,96,stress,5
43,96,pos_aff,1
43,96,neg_aff,1.8
43,97,stress,3
43,97,pos_aff,1.2
43,97,neg_aff,3
43,98,stress,0
43,98,pos_aff,1.2
43,98,neg_aff,1.4
43,99,stress,2
43,99,pos_aff,1.2
43,99,neg_aff,2
43,100,stress,4
43,100,pos_aff,1.8
43,100,neg_aff,1.8
43,101,stress,3
43,101,pos_aff,1
43,101,neg_aff,2
44,1,stress,1
44,1,pos_aff,0.6
44,1,neg_aff,0.8
44,2,stress,0
44,2,pos_aff,1
44,2,neg_aff,0
44,3,stress,0
44,3,pos_aff,0.8
44,3,neg_aff,0
44,4,stress,0
44,4,pos_aff,1.2
44,4,neg_aff,0.8
44,5,stress,0
44,5,pos_aff,0.6
44,5,neg_aff,1.2
44,6,stress,0
44,6,pos_aff,1
44,6,neg_aff,0.4
44,7,stress,0
44,7,pos_aff,1.4
44,7,neg_aff,1
44,8,stress,0
44,8,pos_aff,2
44,8,neg_aff,0
44,9,stress,0
44,9,pos_aff,0.8
44,9,neg_aff,0.4
44,10,stress,0
44,10,pos_aff,0.8
44,10,neg_aff,0.2
44,11,stress,1
44,11,pos_aff,1
44,11,neg_aff,0.8
44,12,stress,1
44,12,pos_aff,1
44,12,neg_aff,1
44,13,stress,0
44,13,pos_aff,1.4
44,13,neg_aff,0.8
44,14,stress,0
44,14,pos_aff,1
44,14,neg_aff,0.8
44,15,stress,0
44,15,pos_aff,1
44,15,neg_aff,2.4
44,16,stress,0
44,16,pos_aff,0.8
44,16,neg_aff,0
44,17,stress,0
44,17,pos_aff,0
44,17,neg_aff,1
44,18,stress,0
44,18,pos_aff,0.6
44,18,neg_aff,0.4
44,19,stress,0
44,19,pos_aff,0.2
44,19,neg_aff,0.4
44,20,stress,0
44,20,pos_aff,0.4
44,20,neg_aff,0.4
44,21,stress,0
44,21,pos_aff,0.2
44,21,neg_aff,0
44,22,stress,0
44,22,pos_aff,1.6
44,22,neg_aff,0.2
44,23,stress,0
44,23,pos_aff,0.6
44,23,neg_aff,0.8
44,24,stress,0
44,24,pos_aff,0.8
44,24,neg_aff,0.4
44,25,stress,0
44,25,pos_aff,2.4
44,25,neg_aff,0.2
44,26,stress,1
44,26,pos_aff,1
44,26,neg_aff,0.2
44,27,stress,0
44,27,pos_aff,0.8
44,27,neg_aff,0
44,28,stress,0
44,28,pos_aff,0.2
44,28,neg_aff,0
44,29,stress,0
44,29,pos_aff,1
44,29,neg_aff,0.2
44,30,stress,0
44,30,pos_aff,0.8
44,30,neg_aff,0
44,31,stress,0
44,31,pos_aff,0.8
44,31,neg_aff,0
44,32,stress,0
44,32,pos_aff,0.4
44,32,neg_aff,0
44,33,stress,0
44,33,pos_aff,1
44,33,neg_aff,0
44,34,stress,1
44,34,pos_aff,2.2
44,34,neg_aff,2.4
44,35,stress,0
44,35,pos_aff,1.6
44,35,neg_aff,0.8
44,36,stress,0
44,36,pos_aff,0.6
44,36,neg_aff,0.6
44,37,stress,0
44,37,pos_aff,1
44,37,neg_aff,0.2
44,38,stress,0
44,38,pos_aff,0.2
44,38,neg_aff,0.4
44,39,stress,0
44,39,pos_aff,0
44,39,neg_aff,0.4
44,40,stress,1
44,40,pos_aff,1
44,40,neg_aff,0.6
44,41,stress,1
44,41,pos_aff,0
44,41,neg_aff,0
44,42,stress,0
44,42,pos_aff,0
44,42,neg_aff,0
44,43,stress,0
44,43,pos_aff,0
44,43,neg_aff,0
44,44,stress,0
44,44,pos_aff,0
44,44,neg_aff,0.4
44,45,stress,0
44,45,pos_aff,0.6
44,45,neg_aff,0.4
44,46,stress,0
44,46,pos_aff,1
44,46,neg_aff,0.4
44,47,stress,1
44,47,pos_aff,0.4
44,47,neg_aff,0.2
44,48,stress,0
44,48,pos_aff,0
44,48,neg_aff,0.2
44,49,stress,0
44,49,pos_aff,0.2
44,49,neg_aff,0.4
44,50,stress,1
44,50,pos_aff,0.6
44,50,neg_aff,0.6
44,51,stress,1
44,51,pos_aff,0.4
44,51,neg_aff,0.4
44,52,stress,0
44,52,pos_aff,0
44,52,neg_aff,1
44,53,stress,0
44,53,pos_aff,0
44,53,neg_aff,0.8
44,54,stress,0
44,54,pos_aff,0.4
44,54,neg_aff,0.4
44,55,stress,1
44,55,pos_aff,0
44,55,neg_aff,0.4
44,56,stress,0
44,56,pos_aff,0.8
44,56,neg_aff,0
44,57,stress,0
44,57,pos_aff,0.2
44,57,neg_aff,0
44,58,stress,0
44,58,pos_aff,0.4
44,58,neg_aff,0
44,59,stress,0
44,59,pos_aff,0.2
44,59,neg_aff,0.2
44,60,stress,0
44,60,pos_aff,0.2
44,60,neg_aff,0.4
44,61,stress,0
44,61,pos_aff,0
44,61,neg_aff,0.4
44,62,stress,0
44,62,pos_aff,0.4
